plume_id,ok,reason,event_datetime,lat,lon,s2_path,s2_minus7_id,s2_minus7_product_name,s2_minus7_datetime,raw_dir_exists,crop_ok,crop_reason,bug,s2_t0_std_512,s2_minus7_std_512,s2_minus90_std_512,s2_minus360_std_512
av320250110t211859-B,1,,2025-01-10T21:18:59+00:00,35.516357415241586,-119.76759944258453,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250110t211859-B/s2.tif,c0e508e1-b1d1-4ce5-94df-7f481b910fd2,S2B_MSIL2A_20250110T184649_N0511_R070_T10SGE_20250110T223204.SAFE,2025-01-10T18:46:49.024000+00:00,1.0,,,,,,,
av320250110t213650-A,1,,2025-01-10T21:36:50+00:00,35.23883831621765,-119.59146999097436,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250110t213650-A/s2.tif,3f36868c-dc80-4168-bed4-27927c8190c4,S2B_MSIL2A_20250110T184649_N0511_R070_T11SKV_20250110T223204.SAFE,2025-01-10T18:46:49.024000+00:00,1.0,,,,,,,
av320250110t211859-C,1,,2025-01-10T21:18:59+00:00,35.47454704048245,-119.76246415608674,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250110t211859-C/s2.tif,c0e508e1-b1d1-4ce5-94df-7f481b910fd2,S2B_MSIL2A_20250110T184649_N0511_R070_T10SGE_20250110T223204.SAFE,2025-01-10T18:46:49.024000+00:00,1.0,,,,,,,
av320250110t215152-A,1,,2025-01-10T21:51:52+00:00,35.50067376250219,-119.07105414604378,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250110t215152-A/s2.tif,4240fa18-d4a0-47b9-b78d-8dc9022a4fd3,S2B_MSIL2A_20250110T184649_N0511_R070_T11SLV_20250110T223204.SAFE,2025-01-10T18:46:49.024000+00:00,1.0,,,,,,,
av320250110t215152-B,1,,2025-01-10T21:51:52+00:00,35.369582716049905,-119.07804140044612,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250110t215152-B/s2.tif,4240fa18-d4a0-47b9-b78d-8dc9022a4fd3,S2B_MSIL2A_20250110T184649_N0511_R070_T11SLV_20250110T223204.SAFE,2025-01-10T18:46:49.024000+00:00,1.0,,,,,,,
av320250708t165600-B,1,,2025-07-08T16:56:00+00:00,38.85298992249062,-76.79171289954797,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250708t165600-B/s2.tif,f1ba24a9-1229-4780-aa21-4ee9efbbdb6c,S2B_MSIL2A_20250708T154819_N0511_R054_T18SUJ_20250708T194039.SAFE,2025-07-08T15:48:19.024000+00:00,1.0,,,,,,,
av320250708t165600-C,1,,2025-07-08T16:56:00+00:00,38.85323109621069,-76.78842082709161,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250708t165600-C/s2.tif,f1ba24a9-1229-4780-aa21-4ee9efbbdb6c,S2B_MSIL2A_20250708T154819_N0511_R054_T18SUJ_20250708T194039.SAFE,2025-07-08T15:48:19.024000+00:00,1.0,,,,,,,
av320250110t215152-C,1,,2025-01-10T21:51:52+00:00,35.37243936576154,-119.07578938470108,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250110t215152-C/s2.tif,4240fa18-d4a0-47b9-b78d-8dc9022a4fd3,S2B_MSIL2A_20250110T184649_N0511_R070_T11SLV_20250110T223204.SAFE,2025-01-10T18:46:49.024000+00:00,1.0,,,,,,,
av320250724t160634-A,0,no previous overpass within 15 days,,,,,,,,,,,,,,,
av320250728t202214-A,1,,2025-07-28T20:22:14+00:00,41.7470723980496,-75.93116071859964,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250728t202214-A/s2.tif,dd99ba1b-cc43-4a97-891e-bf45b870809f,S2B_MSIL2A_20250728T154809_N0511_R054_T18TVM_20250728T194800.SAFE,2025-07-28T15:48:09.024000+00:00,1.0,,,,,,,
av320250724t152229-A,0,no previous overpass within 15 days,,,,,,,,,,,,,,,
av320250728t204736-B,1,,2025-07-28T20:47:36+00:00,41.63482513744359,-76.10755467476396,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250728t204736-B/s2.tif,dd99ba1b-cc43-4a97-891e-bf45b870809f,S2B_MSIL2A_20250728T154809_N0511_R054_T18TVM_20250728T194800.SAFE,2025-07-28T15:48:09.024000+00:00,1.0,,,,,,,
av320250728t203433-A,1,,2025-07-28T20:34:33+00:00,41.763626895472896,-75.78174380307675,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250728t203433-A/s2.tif,dd99ba1b-cc43-4a97-891e-bf45b870809f,S2B_MSIL2A_20250728T154809_N0511_R054_T18TVM_20250728T194800.SAFE,2025-07-28T15:48:09.024000+00:00,1.0,,,,,,,
av320250802t161342-B,1,,2025-08-02T16:13:42+00:00,41.771852461713,-76.19200506156773,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250802t161342-B/s2.tif,1cd270ba-5604-4f86-9a8d-230f6c83fb48,S2C_MSIL2A_20250802T154951_N0511_R054_T18TUM_20250802T212214.SAFE,2025-08-02T15:49:51.025000+00:00,1.0,,,,,,,
av320250724t160634-C,0,no previous overpass within 15 days,,,,,,,,,,,,,,,
av320250803t151829-B,0,no previous overpass within 15 days,,,,,,,,,,,,,,,
av320250803t151829-A,0,no previous overpass within 15 days,,,,,,,,,,,,,,,
av320250802t161342-C,1,,2025-08-02T16:13:42+00:00,41.723204627052496,-76.2455686829207,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250802t161342-C/s2.tif,1cd270ba-5604-4f86-9a8d-230f6c83fb48,S2C_MSIL2A_20250802T154951_N0511_R054_T18TUM_20250802T212214.SAFE,2025-08-02T15:49:51.025000+00:00,1.0,,,,,,,
av320250802t161342-A,1,,2025-08-02T16:13:42+00:00,41.77157149373591,-76.19303241638684,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250802t161342-A/s2.tif,15f9029f-7195-4e4c-945b-459346a43176,S2C_MSIL2A_20250802T154951_N0511_R054_T18TVM_20250802T212214.SAFE,2025-08-02T15:49:51.025000+00:00,1.0,,,,,,,
av320250803t151829-C,0,no previous overpass within 15 days,,,,,,,,,,,,,,,
av320250803t151829-G,1,,2025-08-03T15:18:29+00:00,39.65580772538519,-80.37149415635164,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t151829-G/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t151829-D,1,,2025-08-03T15:18:29+00:00,39.66793645054224,-80.36476193384712,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t151829-D/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t151829-F,1,,2025-08-03T15:18:29+00:00,39.65072196952701,-80.36064272689158,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t151829-F/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t151829-J,1,,2025-08-03T15:18:29+00:00,39.65013107713793,-80.37355926880639,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t151829-J/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t151829-K,1,,2025-08-03T15:18:29+00:00,39.65070776091329,-80.37288372620672,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t151829-K/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t151829-H,1,,2025-08-03T15:18:29+00:00,39.65711584001801,-80.3809583850789,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t151829-H/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t154118-A,0,no previous overpass within 15 days,,,,,,,,,,,,,,,
av320250803t151829-O,1,,2025-08-03T15:18:29+00:00,39.682124465423925,-80.2967582844144,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t151829-O/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t151829-M,1,,2025-08-03T15:18:29+00:00,39.51404839672608,-80.53826923085376,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t151829-M/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t151829-L,1,,2025-08-03T15:18:29+00:00,39.487794000975526,-80.54545981402185,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t151829-L/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t151829-N,1,,2025-08-03T15:18:29+00:00,39.5135074452987,-80.52462924041589,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t151829-N/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t151829-I,1,,2025-08-03T15:18:29+00:00,39.65051172302341,-80.3718549746313,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t151829-I/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t154118-C,1,,2025-08-03T15:41:18+00:00,39.29835301336388,-80.8197472326747,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t154118-C/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t151829-P,1,,2025-08-03T15:18:29+00:00,39.663754984278654,-80.36934831658884,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t151829-P/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t154118-F,1,,2025-08-03T15:41:18+00:00,39.51354708936989,-80.52468600856345,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t154118-F/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t154118-E,1,,2025-08-03T15:41:18+00:00,39.514170537776266,-80.53850484480255,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t154118-E/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t154118-G,1,,2025-08-03T15:41:18+00:00,39.64783817888343,-80.41925975835393,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t154118-G/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t154118-H,1,,2025-08-03T15:41:18+00:00,39.66496839855685,-80.4107505191161,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t154118-H/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t154118-M,1,,2025-08-03T15:41:18+00:00,39.66795095845836,-80.36488553004945,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t154118-M/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t154118-K,1,,2025-08-03T15:41:18+00:00,39.65722481596396,-80.38104031971537,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t154118-K/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t154118-I,1,,2025-08-03T15:41:18+00:00,39.66042721187185,-80.41134818959493,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t154118-I/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t154118-P,0,no previous overpass within 15 days,,,,,,,,,,,,,,,
av320250803t154118-Q,0,no previous overpass within 15 days,,,,,,,,,,,,,,,
av320250803t154118-L,1,,2025-08-03T15:41:18+00:00,39.66373157437064,-80.36939406719375,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t154118-L/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t154118-N,1,,2025-08-03T15:41:18+00:00,39.74566438004999,-80.35224787451936,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t154118-N/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t160107-A,1,,2025-08-03T16:01:07+00:00,39.29834990748523,-80.81968085184555,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t160107-A/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t162318-A,1,,2025-08-03T16:23:18+00:00,39.99770946152165,-80.22546202879376,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t162318-A/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t160107-B,1,,2025-08-03T16:01:07+00:00,39.34445119152346,-80.85729002372845,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t160107-B/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t154118-J,1,,2025-08-03T15:41:18+00:00,39.66563531860214,-80.4083737570618,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t154118-J/s2.tif,386ac33a-4a2c-4c4d-8025-6dcc650198f2,S2B_MSIL2A_20250724T160829_N0511_R140_T17SND_20250724T201909.SAFE,2025-07-24T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t154118-O,0,no previous overpass within 15 days,,,,,,,,,,,,,,,
av320250803t162318-AB,1,,2025-08-03T16:23:18+00:00,39.42973753150346,-80.78835004942259,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t162318-AB/s2.tif,e2d92f59-5d27-48e7-a651-fc4b45c12bea,S2B_MSIL2A_20250803T160829_N0511_R140_T17SND_20250803T212823.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t162318-B,1,,2025-08-03T16:23:18+00:00,39.99999477455839,-80.22726482628492,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t162318-B/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t162318-J,1,,2025-08-03T16:23:18+00:00,39.950325981440784,-80.25475035153104,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t162318-J/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t162318-C,1,,2025-08-03T16:23:18+00:00,39.99606297538455,-80.23076579355501,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t162318-C/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t162318-G,1,,2025-08-03T16:23:18+00:00,39.954219090737865,-80.24843150378801,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t162318-G/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t162318-O,1,,2025-08-03T16:23:18+00:00,39.94029140030085,-80.27008990023177,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t162318-O/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t162318-P,1,,2025-08-03T16:23:18+00:00,39.94851241261077,-80.26555428875271,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t162318-P/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t162318-E,1,,2025-08-03T16:23:18+00:00,39.986412780675295,-80.23357689578343,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t162318-E/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t162318-K,1,,2025-08-03T16:23:18+00:00,39.94602999372208,-80.25671309929356,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t162318-K/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t162318-Q,1,,2025-08-03T16:23:18+00:00,39.944332408382735,-80.28487774595112,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t162318-Q/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t162318-L,1,,2025-08-03T16:23:18+00:00,39.941280855966994,-80.25769028853011,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t162318-L/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t162318-D,1,,2025-08-03T16:23:18+00:00,39.98879679459145,-80.24085516785586,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t162318-D/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t162318-M,1,,2025-08-03T16:23:18+00:00,39.93725093217725,-80.26333346396116,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t162318-M/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t162318-V,1,,2025-08-03T16:23:18+00:00,39.85172116827869,-80.40877616392856,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t162318-V/s2.tif,982f3a1f-b90a-45b2-ae1c-d12f7bbb4041,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T212823.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t162318-R,1,,2025-08-03T16:23:18+00:00,39.95843388744359,-80.26298426607036,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t162318-R/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t162318-U,1,,2025-08-03T16:23:18+00:00,39.85931418650105,-80.39997534616803,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t162318-U/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t162318-S,1,,2025-08-03T16:23:18+00:00,39.94332883235771,-80.3204689463132,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t162318-S/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t162318-Z,1,,2025-08-03T16:23:18+00:00,39.843222806397705,-80.41296537367435,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t162318-Z/s2.tif,982f3a1f-b90a-45b2-ae1c-d12f7bbb4041,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T212823.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t162318-Y,1,,2025-08-03T16:23:18+00:00,39.83891696599301,-80.41808475930253,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t162318-Y/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t172505-A,1,,2025-08-03T17:25:05+00:00,40.012849778353086,-80.31739648764336,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t172505-A/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t172505-C,1,,2025-08-03T17:25:05+00:00,40.0053153578759,-80.28497695232149,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t172505-C/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t162318-X,1,,2025-08-03T16:23:18+00:00,39.838377285546784,-80.43416176638996,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t162318-X/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t172505-B,1,,2025-08-03T17:25:05+00:00,40.01116297871795,-80.3294544542255,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t172505-B/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t172505-E,1,,2025-08-03T17:25:05+00:00,39.858458551674346,-80.45116121290354,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t172505-E/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t170236-N,1,,2025-08-03T17:02:36+00:00,39.34440020301585,-80.85721790426165,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t170236-N/s2.tif,e2d92f59-5d27-48e7-a651-fc4b45c12bea,S2B_MSIL2A_20250803T160829_N0511_R140_T17SND_20250803T212823.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t172505-L,1,,2025-08-03T17:25:05+00:00,39.80421296558234,-80.53154950686958,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t172505-L/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
av320250803t172505-K,1,,2025-08-03T17:25:05+00:00,39.807020522010646,-80.52119559229631,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/av320250803t172505-K/s2.tif,ab4e6606-cf91-4b48-8e98-5533967dce9b,S2B_MSIL2A_20250803T160829_N0511_R140_T17TNE_20250803T201426.SAFE,2025-08-03T16:08:29.024000+00:00,1.0,,,,,,,
