plume_id,datetime,lat,lon,matched_safe,matched_sensing_time,matched_jp2
av320241009t163433-A,2024-10-09T16:34:33+00:00,32.01970739953566,-101.78589622296296,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t163433-B,2024-10-09T16:34:33+00:00,31.9783940636477,-101.78336374869248,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t163433-C,2024-10-09T16:34:33+00:00,31.89450312787733,-101.78352157861872,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t163433-D,2024-10-09T16:34:33+00:00,31.880285514733288,-101.80704505874654,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t163433-E,2024-10-09T16:34:33+00:00,31.86368005871431,-101.79276032133971,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t163433-F,2024-10-09T16:34:33+00:00,31.66049681986541,-101.8685040976713,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t163433-G,2024-10-09T16:34:33+00:00,31.558248278382408,-101.8668845973226,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t163433-H,2024-10-09T16:34:33+00:00,31.556217350050247,-101.86747347941348,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t163433-I,2024-10-09T16:34:33+00:00,31.554136752671468,-101.86807016318586,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t163433-J,2024-10-09T16:34:33+00:00,31.552950464020057,-101.86843634699306,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t163433-K,2024-10-09T16:34:33+00:00,32.33288121539357,-101.72336840326142,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t163433-L,2024-10-09T16:34:33+00:00,32.23512736212815,-101.72301970691204,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t163433-M,2024-10-09T16:34:33+00:00,32.172815874752914,-101.75342076042114,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t163433-N,2024-10-09T16:34:33+00:00,31.864176598396384,-101.82355867112278,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t163433-O,2024-10-09T16:34:33+00:00,31.64254974169947,-101.87357275916708,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t163433-P,2024-10-09T16:34:33+00:00,31.43439455986993,-101.90373369394068,S2B_MSIL2A_20241008T172129_N0511_R012_T14RKV_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14RKV_20241008T213703.SAFE/T14RKV_20241008T172129_B11_20m.jp2
av320241009t165217-A,2024-10-09T16:52:17+00:00,32.28925528054732,-101.68934766757252,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-B,2024-10-09T16:52:17+00:00,32.243916853710985,-101.68096286846236,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-BZ,2024-10-09T16:52:17+00:00,31.737333566448413,-101.79963071470137,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-C,2024-10-09T16:52:17+00:00,32.159218645829526,-101.71949889051056,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-CA,2024-10-09T16:52:17+00:00,31.7326637220807,-101.79567873483366,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-CB,2024-10-09T16:52:17+00:00,31.732880036108583,-101.78877103702568,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-CC,2024-10-09T16:52:17+00:00,31.70447706857162,-101.78712510877185,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-CD,2024-10-09T16:52:17+00:00,31.55069602443662,-101.82180824504502,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-CE,2024-10-09T16:52:17+00:00,31.547225091212454,-101.80925147308004,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-CF,2024-10-09T16:52:17+00:00,32.03356891304189,-101.74500751677148,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-CG,2024-10-09T16:52:17+00:00,31.921085763786195,-101.75789445818266,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-CH,2024-10-09T16:52:17+00:00,31.84485819375338,-101.77264006027828,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-D,2024-10-09T16:52:17+00:00,32.032940990425715,-101.74552999515872,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-E,2024-10-09T16:52:17+00:00,31.89477781255522,-101.74314970887303,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-F,2024-10-09T16:52:17+00:00,31.89438855406607,-101.74306204638536,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-G,2024-10-09T16:52:17+00:00,31.894652674237392,-101.78346952643876,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-H,2024-10-09T16:52:17+00:00,31.854736560124834,-101.73737402814491,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-I,2024-10-09T16:52:17+00:00,31.845314925263907,-101.7723037079338,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-J,2024-10-09T16:52:17+00:00,31.844868126809573,-101.77223846115966,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-K,2024-10-09T16:52:17+00:00,31.852277254455032,-101.77577538442162,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-L,2024-10-09T16:52:17+00:00,31.85219011572869,-101.77710099367502,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-M,2024-10-09T16:52:17+00:00,31.85109148187452,-101.77425746644352,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-N,2024-10-09T16:52:17+00:00,31.84403414939429,-101.77840298550376,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-P,2024-10-09T16:52:17+00:00,31.85358581436566,-101.78787122078856,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-R,2024-10-09T16:52:17+00:00,31.832353882278497,-101.78410096719136,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-S,2024-10-09T16:52:17+00:00,31.82248285012247,-101.782773987526,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-T,2024-10-09T16:52:17+00:00,31.802717279485023,-101.78026180758832,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-U,2024-10-09T16:52:17+00:00,31.801707830012063,-101.77991637105302,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-V,2024-10-09T16:52:17+00:00,31.79298606326365,-101.74587356172772,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-W,2024-10-09T16:52:17+00:00,31.77383232341147,-101.758962315866,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-X,2024-10-09T16:52:17+00:00,31.737049871134914,-101.79859863712876,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t165217-Y,2024-10-09T16:52:17+00:00,31.736676305203204,-101.79741918301562,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t171015-A,2024-10-09T17:10:15+00:00,31.520425103818795,-101.75396397126588,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t171015-B,2024-10-09T17:10:15+00:00,31.64986056084516,-101.76611550024198,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t171015-C,2024-10-09T17:10:15+00:00,31.8536178508888,-101.72499186567548,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t171015-D,2024-10-09T17:10:15+00:00,31.80746896811452,-101.71053017599856,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t171015-E,2024-10-09T17:10:15+00:00,31.79596956828746,-101.72605892694769,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t171015-F,2024-10-09T17:10:15+00:00,31.79300460891335,-101.74591703763784,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t171015-G,2024-10-09T17:10:15+00:00,31.696887488527693,-101.73516599014324,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t171015-H,2024-10-09T17:10:15+00:00,31.700100752135825,-101.73331484215927,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t171015-I,2024-10-09T17:10:15+00:00,31.586804229834087,-101.74533603855072,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t171015-J,2024-10-09T17:10:15+00:00,31.45254035758559,-101.78983787669146,S2B_MSIL2A_20241008T172129_N0511_R012_T14RKV_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14RKV_20241008T213703.SAFE/T14RKV_20241008T172129_B11_20m.jp2
av320241009t171015-K,2024-10-09T17:10:15+00:00,31.65127248425607,-101.76774824690624,S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE,2024-10-08T17:21:29+00:00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2/S2B_MSIL2A_20241008T172129_N0511_R012_T14SKA_20241008T213703.SAFE/T14SKA_20241008T172129_B11_20m.jp2
av320241009t172746-A,2024-10-09T17:27:46+00:00,31.526754594323734,-101.72073033578988,,,
av320241009t172746-B,2024-10-09T17:27:46+00:00,31.44710853134993,-101.72686355948206,,,
av320241009t172746-C,2024-10-09T17:27:46+00:00,31.449063206426302,-101.7476057416624,,,
av320241009t172746-D,2024-10-09T17:27:46+00:00,31.617753279854767,-101.72970019638242,,,
av320241009t172746-E,2024-10-09T17:27:46+00:00,31.73763712296068,-101.65400085632128,,,
av320241009t172746-F,2024-10-09T17:27:46+00:00,31.6775571257006,-101.70534597431632,,,
av320241009t172746-G,2024-10-09T17:27:46+00:00,31.92486795905284,-101.64240191118628,,,
av320241009t172746-H,2024-10-09T17:27:46+00:00,31.86076557090871,-101.67271657579757,,,
av320241009t172746-I,2024-10-09T17:27:46+00:00,31.857170444034253,-101.68245364641297,,,
av320241009t172746-K,2024-10-09T17:27:46+00:00,31.492400314420635,-101.72886632800588,,,
av320241009t172746-L,2024-10-09T17:27:46+00:00,31.83430652532016,-101.67724234865436,,,
av320241009t174434-A,2024-10-09T17:44:34+00:00,31.73263106284988,-101.79566204881289,,,
av320241009t174434-B,2024-10-09T17:44:34+00:00,31.732886121695813,-101.78876637721724,,,
av320241009t174434-C,2024-10-09T17:44:34+00:00,31.84487445234305,-101.77222108465688,,,
av320241009t174434-D,2024-10-09T17:44:34+00:00,31.77376521067468,-101.7589064865738,,,
av320241009t174434-E,2024-10-09T17:44:34+00:00,31.89470255635064,-101.78345070034992,,,
av320241009t174434-F,2024-10-09T17:44:34+00:00,32.15918017508761,-101.71947145604254,,,
av320241009t174434-G,2024-10-09T17:44:34+00:00,32.2438974137938,-101.68094346869428,,,
av320241009t174434-H,2024-10-09T17:44:34+00:00,32.03292215551909,-101.74553240471772,,,
av320241009t174434-I,2024-10-09T17:44:34+00:00,31.801652319472083,-101.7799093997868,,,
av320241009t174434-J,2024-10-09T17:44:34+00:00,31.80269037685835,-101.78023035374426,,,
av320241009t174434-K,2024-10-09T17:44:34+00:00,31.82247680876005,-101.78273418934972,,,
av320241009t174434-L,2024-10-09T17:44:34+00:00,31.83224291906284,-101.78404198219988,,,
av320241009t174434-M,2024-10-09T17:44:34+00:00,31.70445095866588,-101.78713489252551,,,
