plume_id,lat,lon,matched_safe,tile,sensing_time,matched_jp2,out_tif,missing_bands
GAO20240509t182131p0000-C,32.49383828025968,-104.19157692581508,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t182131p0000-C/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t182131p0000-D,32.78284599704688,-104.20779945705507,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t182131p0000-D/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t183050p0000-B,32.59338010573265,-104.16721314260286,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t183050p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t183050p0000-C,32.59821074313106,-104.17127332207346,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t183050p0000-C/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t183050p0000-D,32.66434607771447,-104.17334370276068,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t183050p0000-D/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t183050p0000-F,32.592831962378014,-104.19335955236195,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t183050p0000-F/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t183050p0000-G,32.51691289966446,-104.18499102787403,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t183050p0000-G/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t183855p0000-A,32.53386655190512,-104.15036065471143,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t183855p0000-A/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t183855p0000-B,32.539436280512376,-104.15303884264836,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t183855p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t183855p0000-C,32.56972947843876,-104.15488428460426,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t183855p0000-C/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t183855p0000-D,32.63731448738679,-104.16005065780035,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t183855p0000-D/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t183855p0000-E,32.661707838352086,-104.15581866071388,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t183855p0000-E/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t183855p0000-F,32.706304966324566,-104.15757226596254,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t183855p0000-F/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t184851p0000-A,32.701992935333266,-104.12284249439364,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t184851p0000-A/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t184851p0000-B,32.70101313774178,-104.12076274083938,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t184851p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t185655p0000-B,32.62795208169517,-104.10588219102206,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t185655p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t185655p0000-C,32.63105626086514,-104.10666800576932,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t185655p0000-C/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t185655p0000-D,32.81518778453612,-104.12442502157,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t185655p0000-D/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t185655p0000-E,32.70197218218557,-104.12280557633308,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t185655p0000-E/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t185655p0000-F,32.70093992973746,-104.12065887626026,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t185655p0000-F/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t185655p0000-H,32.69892282246059,-104.121501846613,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t185655p0000-H/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t190640p0000-B,32.71949562238049,-104.09702024139908,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t190640p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t190640p0000-E,32.609555215212595,-104.09887630798208,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t190640p0000-E/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240509t191500p0000-C,32.75600880297689,-104.06444737827223,S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE,T13SES,20240509T172901,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240509T172901_N0510_R055_T13SES_20240510T002045.SAFE/T13SES_20240509T172901_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240509t191500p0000-C/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t171635p0000-A,32.118116291022375,-103.90759378184752,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t171635p0000-A/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t171635p0000-C,32.049737782570915,-103.9098563278214,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t171635p0000-C/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t172445p0000-A,31.999405342052427,-103.94065653528412,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t172445p0000-A/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t172445p0000-B,32.06586826270991,-103.93923045407344,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t172445p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t172445p0000-C,32.062732202465,-103.93141127580508,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t172445p0000-C/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t172445p0000-F,32.06435511257668,-103.93487841584192,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t172445p0000-F/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t172445p0000-G,32.064373533669325,-103.93020191477166,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t172445p0000-G/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t172445p0000-H,32.062545351736475,-103.94068798825136,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t172445p0000-H/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t172445p0000-I,32.15877922009717,-103.93919620453428,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t172445p0000-I/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t172445p0000-K,32.29138617918299,-103.92756098766309,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t172445p0000-K/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t172445p0000-M,32.06436575841359,-103.9333929257784,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t172445p0000-M/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t173430p0000-A,32.06595890661575,-103.93932710284074,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t173430p0000-A/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t173430p0000-B,32.06429842123184,-103.94875751060484,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t173430p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t173430p0000-C,31.9999491628644,-103.95002458002848,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t173430p0000-C/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t173430p0000-D,31.999499466285144,-103.94066943395458,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t173430p0000-D/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t173430p0000-G,32.06436324851502,-103.93492979129591,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t173430p0000-G/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t173430p0000-H,32.06438665743691,-103.9333899168157,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t173430p0000-H/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t174305p0000-A,32.017770292501524,-103.97721994390427,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t174305p0000-A/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t174305p0000-B,32.13270634297942,-103.98171103228616,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t174305p0000-B/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t174305p0000-C,32.30032288819112,-103.97337543443678,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t174305p0000-C/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t174305p0000-D,32.01804649321579,-103.97699275182684,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t174305p0000-D/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t174305p0000-E,32.21617093206385,-103.97679221033792,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t174305p0000-E/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t174305p0000-F,32.1308229835556,-103.96782627169794,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t174305p0000-F/s2_recut_12x512_georef.tif,"B09,B10"
GAO20240512t175215p0000-A,32.150370121136646,-103.9959463380587,S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE,T13SER,20240512T173911,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s2/S2A_MSIL2A_20240512T173911_N0510_R098_T13SER_20240513T011353.SAFE/T13SER_20240512T173911_B11_20m.jp2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_recut_512_georef/GAO20240512t175215p0000-A/s2_recut_12x512_georef.tif,"B09,B10"
