plume_id,plume_tif,con_tif,s2_path,l8_path,s2_cloud_cover,l8_cloud_cover
av320240416t204953-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t204953-A/av320240416t204953-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t204953-A/av320240416t204953-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLT_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t204953-A/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,42.500174,23.98
av320240416t204953-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t204953-A/av320240416t204953-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t204953-A/av320240416t204953-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLU_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t204953-A/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,38.865036,23.98
av320240416t204953-B,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t204953-B/av320240416t204953-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t204953-B/av320240416t204953-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLT_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t204953-B/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,42.500174,23.98
av320240416t204953-B,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t204953-B/av320240416t204953-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t204953-B/av320240416t204953-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLU_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t204953-B/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,38.865036,23.98
av320240416t204953-C,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t204953-C/av320240416t204953-C_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t204953-C/av320240416t204953-C_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLU_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t204953-C/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,38.865036,23.98
av320240416t204953-C,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t204953-C/av320240416t204953-C_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t204953-C/av320240416t204953-C_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLT_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t204953-C/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,42.500174,23.98
av320240416t204953-D,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t204953-D/av320240416t204953-D_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t204953-D/av320240416t204953-D_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLU_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t204953-D/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,38.865036,23.98
av320240416t204953-D,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t204953-D/av320240416t204953-D_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t204953-D/av320240416t204953-D_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLT_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t204953-D/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,42.500174,23.98
av320240416t205528-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t205528-A/av320240416t205528-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t205528-A/av320240416t205528-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLU_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t205528-A/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,38.865036,23.98
av320240416t205528-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t205528-A/av320240416t205528-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t205528-A/av320240416t205528-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLT_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t205528-A/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,42.500174,23.98
av320240416t205528-B,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t205528-B/av320240416t205528-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t205528-B/av320240416t205528-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLT_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t205528-B/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,42.500174,23.98
av320240416t205528-B,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t205528-B/av320240416t205528-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t205528-B/av320240416t205528-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLU_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t205528-B/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,38.865036,23.98
av320240416t205528-C,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t205528-C/av320240416t205528-C_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t205528-C/av320240416t205528-C_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLU_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t205528-C/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,38.865036,23.98
av320240416t205528-C,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t205528-C/av320240416t205528-C_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t205528-C/av320240416t205528-C_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLT_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t205528-C/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,42.500174,23.98
av320240416t205528-D,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t205528-D/av320240416t205528-D_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t205528-D/av320240416t205528-D_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLT_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t205528-D/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,42.500174,23.98
av320240416t205528-D,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t205528-D/av320240416t205528-D_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t205528-D/av320240416t205528-D_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLU_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t205528-D/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,38.865036,23.98
av320240416t205528-E,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t205528-E/av320240416t205528-E_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t205528-E/av320240416t205528-E_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLT_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t205528-E/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,42.500174,23.98
av320240416t205528-E,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t205528-E/av320240416t205528-E_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t205528-E/av320240416t205528-E_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLU_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t205528-E/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,38.865036,23.98
av320240416t210303-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t210303-A/av320240416t210303-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t210303-A/av320240416t210303-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLT_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t210303-A/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,42.500174,23.98
av320240416t210303-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t210303-A/av320240416t210303-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t210303-A/av320240416t210303-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLU_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t210303-A/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,38.865036,23.98
av320240416t210303-B,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t210303-B/av320240416t210303-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t210303-B/av320240416t210303-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLU_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t210303-B/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,38.865036,23.98
av320240416t210303-B,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t210303-B/av320240416t210303-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t210303-B/av320240416t210303-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLT_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t210303-B/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,42.500174,23.98
av320240416t210303-C,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t210303-C/av320240416t210303-C_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t210303-C/av320240416t210303-C_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLT_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t210303-C/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,42.500174,23.98
av320240416t210303-C,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t210303-C/av320240416t210303-C_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t210303-C/av320240416t210303-C_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLU_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t210303-C/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,38.865036,23.98
av320240416t210303-D,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t210303-D/av320240416t210303-D_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t210303-D/av320240416t210303-D_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLU_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t210303-D/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,38.865036,23.98
av320240416t210303-D,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t210303-D/av320240416t210303-D_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t210303-D/av320240416t210303-D_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLT_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t210303-D/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,42.500174,23.98
av320240416t210303-E,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t210303-E/av320240416t210303-E_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t210303-E/av320240416t210303-E_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLT_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t210303-E/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,42.500174,23.98
av320240416t210303-E,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t210303-E/av320240416t210303-E_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t210303-E/av320240416t210303-E_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLU_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t210303-E/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,38.865036,23.98
av320240416t211002-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t211002-A/av320240416t211002-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t211002-A/av320240416t211002-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLT_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t211002-A/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,42.500174,23.98
av320240416t211002-A,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t211002-A/av320240416t211002-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t211002-A/av320240416t211002-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLU_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t211002-A/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,38.865036,23.98
av320240416t211002-B,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t211002-B/av320240416t211002-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t211002-B/av320240416t211002-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLU_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t211002-B/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,38.865036,23.98
av320240416t211002-B,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t211002-B/av320240416t211002-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t211002-B/av320240416t211002-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLT_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t211002-B/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,42.500174,23.98
av320240416t211002-C,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t211002-C/av320240416t211002-C_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t211002-C/av320240416t211002-C_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLU_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t211002-C/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,38.865036,23.98
av320240416t211002-C,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t211002-C/av320240416t211002-C_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t211002-C/av320240416t211002-C_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLT_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t211002-C/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,42.500174,23.98
av320240416t211002-D,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t211002-D/av320240416t211002-D_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t211002-D/av320240416t211002-D_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLT_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t211002-D/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,42.500174,23.98
av320240416t211002-D,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t211002-D/av320240416t211002-D_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t211002-D/av320240416t211002-D_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLU_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t211002-D/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,38.865036,23.98
av320240416t211002-E,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t211002-E/av320240416t211002-E_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t211002-E/av320240416t211002-E_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLU_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t211002-E/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,38.865036,23.98
av320240416t211002-E,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t211002-E/av320240416t211002-E_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t211002-E/av320240416t211002-E_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLT_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t211002-E/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,42.500174,23.98
av320240416t211002-F,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/16/av320240416t211002-F/av320240416t211002-F_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/16/av320240416t211002-F/av320240416t211002-F_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,/data2/yuyao/methane_emission/data/raw_data_dir/S2A_MSIL2A_20240417T182921_N0510_R027_T11SLT_20240418T004654.SAFE,/data2/yuyao/methane_emission/carbonmapper_data_l89_l2sp/av320240416t211002-F/l8_LC09_L2SP_041036_20240417_20240418_02_T1.tif,42.500174,23.98
