path,plume_id,bands,height,width,shape_ok,crs,pixel_size_x,pixel_size_y,center_lon,center_lat,plume_lon,plume_lat,center_offset_m,center_offset_px
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/tan20250503t033800c00s4001-D_l89_sr_LANDSAT_8_20250504T025954Z.tif,tan20250503t033800c00s4001-D,10,531,530,False,EPSG:32650,30.0,-30.0,113.54896626233227,37.744796171730556,113.54902888561897,37.74484096767152,7.42858665510611,0.24761955517020368
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20250604t025357p02022-K_l89_sr_LANDSAT_9_20250604T030541Z.tif,emi20250604t025357p02022-K,10,525,524,False,EPSG:32649,30.0,-30.0,113.35151927713767,37.87731904652266,113.3514373598149,37.87730674823443,7.3351039509345695,0.2445034650311523
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/GAO20230510t165025p0000-E_l89_sr_LANDSAT_8_20230511T163400Z.tif,GAO20230510t165025p0000-E,10,523,521,False,EPSG:32616,30.0,-30.0,-88.72845984682587,42.651195601476935,-88.72848951185077,42.65113362213447,7.302123415556046,0.24340411385186822
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/GAO20230721t201338p0000-A_l89_sr_LANDSAT_9_20230722T181310Z.tif,GAO20230721t201338p0000-A,10,518,517,False,EPSG:32612,30.0,-30.0,-111.85981842059664,43.43160857953398,-111.85984562306604,43.43167105625071,7.282298079332446,0.24274326931108153
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/GAO20240611t202024p0000-I_l89_sr_LANDSAT_8_20240612T182724Z.tif,GAO20240611t202024p0000-I,10,521,520,False,EPSG:32611,30.0,-30.0,-118.79043956863737,34.30233314482714,-118.79042639496993,34.30226890447959,7.2284985150952785,0.24094995050317594
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/GAO20240611t195436p0000-A_l89_sr_LANDSAT_8_20240612T182724Z.tif,GAO20240611t195436p0000-A,10,521,519,False,EPSG:32611,30.0,-30.0,-118.79027663931764,34.30233552666164,-118.79035307741675,34.3023227224962,7.178517971328426,0.2392839323776142
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/tan20241020t061527c00s4001-A_l89_sr_LANDSAT_8_20241021T054551Z.tif,tan20241020t061527c00s4001-A,10,515,514,False,EPSG:32643,30.0,-30.0,74.58940563887786,42.966621883766614,74.58939580347734,42.96668608584466,7.177338953686432,0.23924463178954772
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/tan20241203t073043c00s4001-B_l89_sr_LANDSAT_9_20241204T070120Z.tif,tan20241203t073043c00s4001-B,10,530,528,False,EPSG:32640,30.0,-30.0,53.88041212163776,39.346348514003815,53.88035108359685,39.346304752098426,7.161716154633075,0.23872387182110252
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/tan20250308t033118c00s4001-H_l89_sr_LANDSAT_9_20250309T030033Z.tif,tan20250308t033118c00s4001-H,10,530,530,False,EPSG:32650,30.0,-30.0,113.62848197539286,37.41667621550037,113.62840428882492,37.41669025429289,7.051390803604523,0.23504636012015076
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/tan20241203t073043c00s4001-L_l89_sr_LANDSAT_9_20241204T070120Z.tif,tan20241203t073043c00s4001-L,10,531,530,False,EPSG:32640,30.0,-30.0,53.75250654286013,39.47755942546231,53.75254480151816,39.47750342948048,7.034650286791319,0.23448834289304396
/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230330t111952p08038-B_l89_sr_LANDSAT_8_20230331T082949Z.tif,emi20230330t111952p08038-B,10,529,527,False,EPSG:32636,30.0,-30.0,29.42353067722193,30.74598842106439,29.4234580506998,30.74598150230416,6.996633358735268,0.2332211119578423
