plume_id,datetime,plume_latitude,plume_longitude,l89_path
emi20230627t170859p11025-A,2023-06-27 17:08:59+00:00,31.42937647910752,-104.719634988228,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230627t170859p11025-A_l89_sr_LANDSAT_8_20230627T173303Z.tif
emi20230628t053236p04026-B,2023-06-28 05:32:36+00:00,28.05269105603245,69.36797300535761,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230628t053236p04026-B_l89_sr_LANDSAT_9_20230628T055519Z.tif
emi20230629t013453p01005-B,2023-06-29 01:34:53+00:00,39.319974535926576,109.14646257158807,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230629t013453p01005-B_l89_sr_LANDSAT_9_20230629T031803Z.tif
emi20230629t013453p01005-C,2023-06-29 01:34:53+00:00,39.07732899906375,109.04136558013728,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230629t013453p01005-C_l89_sr_LANDSAT_9_20230629T031803Z.tif
emi20230629t044014p03003-A,2023-06-29 04:40:14+00:00,40.0494697084296,61.04530207468199,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230629t044014p03003-A_l89_sr_LANDSAT_9_20230629T063526Z.tif
emi20230629t092044p06007-A,2023-06-29 09:20:44+00:00,34.89988055604633,-2.401565157079432,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230629t092044p06007-A_l89_sr_LANDSAT_8_20230629T104423Z.tif
emi20230629t092056p06008-A,2023-06-29 09:20:56+00:00,34.57941173248787,-1.9420750525703736,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230629t092056p06008-A_l89_sr_LANDSAT_8_20230629T104423Z.tif
emi20230630t161728p11004-C,2023-06-30 16:17:28+00:00,33.082406253712335,-112.28833025218012,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230630t161728p11004-C_l89_sr_LANDSAT_8_20230630T180336Z.tif
emi20230702t052741p04004-D,2023-07-02 05:27:41+00:00,26.161953156419315,49.87467651820381,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230702t052741p04004-D_l89_sr_LANDSAT_9_20230702T071022Z.tif
emi20230725t113927p08036-C,2023-07-25 11:39:27+00:00,30.96483125051894,49.59058909150403,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230725t113927p08036-C_l89_sr_LANDSAT_8_20230726T070928Z.tif
emi20230729t131041p09048-A,2023-07-29 13:10:41+00:00,36.73633874923995,10.07168252912723,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230729t131041p09048-A_l89_sr_LANDSAT_8_20230730T100034Z.tif
emi20230730t122521p08044-A,2023-07-30 12:25:21+00:00,40.84858723609116,23.07955356790748,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230730t122521p08044-A_l89_sr_LANDSAT_8_20230731T090410Z.tif
emi20230731t191846p13016-B,2023-07-31 19:18:46+00:00,32.364118424689764,-101.32848092044826,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230731t191846p13016-B_l89_sr_LANDSAT_9_20230801T171440Z.tif
emi20230731t191846p13016-F,2023-07-31 19:18:46+00:00,32.32463247819639,-101.45695493972802,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230731t191846p13016-F_l89_sr_LANDSAT_9_20230801T171440Z.tif
emi20230818t083652p06024-A,2023-08-18 08:36:52+00:00,39.23050499212971,65.31608023145765,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230818t083652p06024-A_l89_sr_LANDSAT_8_20230819T061749Z.tif
emi20230818t083704p06025-A,2023-08-18 08:37:04+00:00,38.52989029012289,65.94141144152428,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230818t083704p06025-A_l89_sr_LANDSAT_8_20230819T061749Z.tif
emi20230818t083704p06025-B,2023-08-18 08:37:04+00:00,38.52600456861251,65.96092975796947,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230818t083704p06025-B_l89_sr_LANDSAT_8_20230819T061749Z.tif
emi20230818t083704p06025-C,2023-08-18 08:37:04+00:00,38.52446323684529,65.9073119001659,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230818t083704p06025-C_l89_sr_LANDSAT_8_20230819T061749Z.tif
emi20230818t083704p06025-D,2023-08-18 08:37:04+00:00,38.51779250329946,65.88670351385502,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230818t083704p06025-D_l89_sr_LANDSAT_8_20230819T061749Z.tif
emi20230818t083704p06025-E,2023-08-18 08:37:04+00:00,38.484881787273565,65.99019905978804,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230818t083704p06025-E_l89_sr_LANDSAT_8_20230819T061749Z.tif
emi20230818t083704p06025-F,2023-08-18 08:37:04+00:00,38.474625010274025,65.95765596759261,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230818t083704p06025-F_l89_sr_LANDSAT_8_20230819T061749Z.tif
emi20230818t083704p06025-G,2023-08-18 08:37:04+00:00,38.56183951410728,65.95110051654109,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230818t083704p06025-G_l89_sr_LANDSAT_8_20230819T061749Z.tif
emi20230818t083704p06025-H,2023-08-18 08:37:04+00:00,38.49369641263422,66.03393659800358,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230818t083704p06025-H_l89_sr_LANDSAT_8_20230819T061749Z.tif
emi20230818t083704p06025-I,2023-08-18 08:37:04+00:00,38.516743155445056,66.01519297406955,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230818t083704p06025-I_l89_sr_LANDSAT_8_20230819T061749Z.tif
emi20230819t110015p07017-A,2023-08-19 11:00:15+00:00,27.27719272095661,38.720742091603086,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230819t110015p07017-A_l89_sr_LANDSAT_9_20230820T075333Z.tif
emi20230819t122933p08008-A,2023-08-19 12:29:33+00:00,36.72154136767438,3.449527235718364,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230819t122933p08008-A_l89_sr_LANDSAT_8_20230820T101916Z.tif
emi20230820t065830p05006-A,2023-08-20 06:58:30+00:00,48.233932566689646,57.34936045228929,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230820t065830p05006-A_l89_sr_LANDSAT_8_20230820T065842Z.tif
emi20230820t065830p05006-B,2023-08-20 06:58:30+00:00,48.25852976766083,57.24574679920167,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230820t065830p05006-B_l89_sr_LANDSAT_8_20230820T065842Z.tif
emi20230820t065830p05006-C,2023-08-20 06:58:30+00:00,48.293089857155735,57.34398885648957,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230820t065830p05006-C_l89_sr_LANDSAT_8_20230820T065842Z.tif
emi20230820t131723p09001-A,2023-08-20 13:17:23+00:00,31.910484996335256,-8.079063423555766,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230820t131723p09001-A_l89_sr_LANDSAT_8_20230821T110407Z.tif
emi20230822t083915p06006-A,2023-08-22 08:39:15+00:00,27.18260832615213,56.07748745417214,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230822t083915p06006-A_l89_sr_LANDSAT_9_20230823T064537Z.tif
emi20230822t114422p08015-A,2023-08-22 11:44:22+00:00,29.64596239329488,6.961452841426876,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230822t114422p08015-A_l89_sr_LANDSAT_9_20230823T100236Z.tif
emi20230822t114422p08015-B,2023-08-22 11:44:22+00:00,29.62365744366147,6.960989193665057,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230822t114422p08015-B_l89_sr_LANDSAT_9_20230823T100236Z.tif
emi20230822t114422p08015-C,2023-08-22 11:44:22+00:00,29.630841599554515,6.767433943517602,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230822t114422p08015-C_l89_sr_LANDSAT_9_20230823T100236Z.tif
emi20230822t114422p08015-D,2023-08-22 11:44:22+00:00,29.59283448252308,6.751319854531374,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230822t114422p08015-D_l89_sr_LANDSAT_9_20230823T100236Z.tif
emi20230822t114434p08016-A,2023-08-22 11:44:34+00:00,28.617280119596288,7.703744552116973,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230822t114434p08016-A_l89_sr_LANDSAT_9_20230823T100300Z.tif
emi20230822t114434p08016-B,2023-08-22 11:44:34+00:00,28.63753202896281,7.61580788819424,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230822t114434p08016-B_l89_sr_LANDSAT_9_20230823T100300Z.tif
emi20230823t091747p06002-B,2023-08-23 09:17:47+00:00,45.24195173053644,12.032177102726934,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230823t091747p06002-B_l89_sr_LANDSAT_9_20230823T095813Z.tif
emi20230823t091747p06002-C,2023-08-23 09:17:47+00:00,45.23302729094786,11.620478221768252,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230823t091747p06002-C_l89_sr_LANDSAT_9_20230823T095813Z.tif
emi20230823t092349p06005-A,2023-08-23 09:23:49+00:00,31.31728580232233,34.738299317112535,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230823t092349p06005-A_l89_sr_LANDSAT_8_20230824T081716Z.tif
emi20230823t092349p06005-C,2023-08-23 09:23:49+00:00,31.322995644016032,34.74507156002514,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230823t092349p06005-C_l89_sr_LANDSAT_8_20230824T081716Z.tif
emi20230825t043906p03004-A,2023-08-25 04:39:06+00:00,43.24011158567697,76.56809793261647,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230825t043906p03004-A_l89_sr_LANDSAT_8_20230825T053935Z.tif
emi20230825t061412p04013-C,2023-08-25 06:14:12+00:00,38.41325364739652,61.65626505399641,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230825t061412p04013-C_l89_sr_LANDSAT_9_20230825T063006Z.tif
emi20230825t075005p05017-B,2023-08-25 07:50:05+00:00,30.21282272239793,47.81797516265166,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230825t075005p05017-B_l89_sr_LANDSAT_9_20230826T071546Z.tif
emi20230901t035204p03014-A,2023-09-01 03:52:04+00:00,27.96590777251152,69.80801517484525,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230901t035204p03014-A_l89_sr_LANDSAT_8_20230901T054944Z.tif
emi20230903t052658p04008-A,2023-09-03 05:26:58+00:00,15.564069344328216,45.79942270129348,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230903t052658p04008-A_l89_sr_LANDSAT_8_20230903T071950Z.tif
emi20230903t084513p06036-A,2023-09-03 08:45:13+00:00,-22.53261183092914,26.99343525717757,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230903t084513p06036-A_l89_sr_LANDSAT_8_20230904T081328Z.tif
emi20230921t074856p05002-C,2023-09-21 07:48:56+00:00,22.421047080502177,113.93333537476012,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230921t074856p05002-C_l89_sr_LANDSAT_8_20230922T025234Z.tif
emi20230924t131430p09034-A,2023-09-24 13:14:30+00:00,28.921395244301124,19.779714985302235,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230924t131430p09034-A_l89_sr_LANDSAT_9_20230925T090732Z.tif
emi20230925t105811p07042-A,2023-09-25 10:58:11+00:00,37.47565388997724,61.028265158991815,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230925t105811p07042-A_l89_sr_LANDSAT_9_20230926T063038Z.tif
emi20230925t105823p07043-A,2023-09-25 10:58:23+00:00,38.42311408523423,61.66265760902144,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230925t105823p07043-A_l89_sr_LANDSAT_9_20230926T063014Z.tif
emi20230925t105846p07045-A,2023-09-25 10:58:46+00:00,39.15308625253349,63.24732007757183,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230925t105846p07045-A_l89_sr_LANDSAT_9_20230926T063014Z.tif
emi20230926t114143p08041-A,2023-09-26 11:41:43+00:00,32.512833032757285,36.11585638495691,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230926t114143p08041-A_l89_sr_LANDSAT_8_20230927T080438Z.tif
emi20230926t114143p08041-B,2023-09-26 11:41:43+00:00,31.93003922635991,36.193663023197104,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230926t114143p08041-B_l89_sr_LANDSAT_8_20230927T080502Z.tif
emi20230926t223356p15002-A,2023-09-26 22:33:56+00:00,38.31091422059586,-121.82854525418568,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230926t223356p15002-A_l89_sr_LANDSAT_9_20230927T184540Z.tif
emi20230928t083655p06026-A,2023-09-28 08:36:55+00:00,38.747352165939816,80.0543763827954,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20230928t083655p06026-A_l89_sr_LANDSAT_9_20230929T052215Z.tif
emi20231003t060928p04006-A,2023-10-03 06:09:28+00:00,25.902962974067748,71.57261080940083,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231003t060928p04006-A_l89_sr_LANDSAT_9_20231004T054428Z.tif
emi20231003t060928p04006-B,2023-10-03 06:09:28+00:00,25.907044531107047,71.56933035718632,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231003t060928p04006-B_l89_sr_LANDSAT_9_20231004T054428Z.tif
emi20231003t074203p05022-A,2023-10-03 07:42:03+00:00,24.61727609904065,46.89277714853537,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231003t074203p05022-A_l89_sr_LANDSAT_9_20231004T072345Z.tif
emi20231003t074641p05041-A,2023-10-03 07:46:41+00:00,37.47798265877896,61.028313183564734,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231003t074641p05041-A_l89_sr_LANDSAT_8_20231004T063044Z.tif
emi20231003t074704p05043-A,2023-10-03 07:47:04+00:00,38.55535122513325,62.74808221588046,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231003t074704p05043-A_l89_sr_LANDSAT_8_20231004T063020Z.tif
emi20231003t074704p05043-B,2023-10-03 07:47:04+00:00,38.56824248128689,62.84447358598692,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231003t074704p05043-B_l89_sr_LANDSAT_8_20231004T063020Z.tif
emi20231003t074704p05043-C,2023-10-03 07:47:04+00:00,38.54621287800771,62.85259468480686,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231003t074704p05043-C_l89_sr_LANDSAT_8_20231004T063020Z.tif
emi20231003t074704p05043-D,2023-10-03 07:47:04+00:00,38.57118715476918,62.799456783799286,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231003t074704p05043-D_l89_sr_LANDSAT_8_20231004T063020Z.tif
emi20231003t074704p05043-E,2023-10-03 07:47:04+00:00,38.5697903703454,62.76329933977249,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231003t074704p05043-E_l89_sr_LANDSAT_8_20231004T063020Z.tif
emi20231003t074704p05043-F,2023-10-03 07:47:04+00:00,38.57817719038087,62.733956878498674,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231003t074704p05043-F_l89_sr_LANDSAT_8_20231004T063020Z.tif
emi20231003t074704p05043-G,2023-10-03 07:47:04+00:00,38.60038476648978,62.71013113420375,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231003t074704p05043-G_l89_sr_LANDSAT_8_20231004T063020Z.tif
emi20231003t074704p05043-H,2023-10-03 07:47:04+00:00,38.55592082419244,62.76480877760892,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231003t074704p05043-H_l89_sr_LANDSAT_8_20231004T063020Z.tif
emi20231003t074704p05043-I,2023-10-03 07:47:04+00:00,38.26674042161912,62.61472252646561,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231003t074704p05043-I_l89_sr_LANDSAT_8_20231004T063020Z.tif
emi20231003t074716p05044-A,2023-10-03 07:47:16+00:00,38.843769980519,62.83915669760057,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231003t074716p05044-A_l89_sr_LANDSAT_8_20231004T063020Z.tif
emi20231004t192230p13004-A,2023-10-04 19:22:30+00:00,37.877946206726975,-121.189755173881,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231004t192230p13004-A_l89_sr_LANDSAT_8_20231005T184547Z.tif
emi20231005t092154p06043-A,2023-10-05 09:21:54+00:00,45.287982194383545,41.75863201917042,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231005t092154p06043-A_l89_sr_LANDSAT_8_20231006T075452Z.tif
emi20231007t060739p04016-A,2023-10-07 06:07:39+00:00,28.781618106106563,51.86716615930146,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231007t060739p04016-A_l89_sr_LANDSAT_8_20231007T070402Z.tif
emi20231007t060739p04016-B,2023-10-07 06:07:39+00:00,29.51073155833528,51.68660948535941,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231007t060739p04016-B_l89_sr_LANDSAT_8_20231007T070338Z.tif
emi20231007t152631p10005-C,2023-10-07 15:26:31+00:00,34.136788937203264,-84.04107395154844,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231007t152631p10005-C_l89_sr_LANDSAT_9_20231007T160618Z.tif
emi20231010t052236p04020-A,2023-10-10 05:22:36+00:00,39.67557409422952,60.19633164679325,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231010t052236p04020-A_l89_sr_LANDSAT_9_20231010T064245Z.tif
emi20231010t052236p04020-B,2023-10-10 05:22:36+00:00,39.6608917852206,60.18329629350612,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231010t052236p04020-B_l89_sr_LANDSAT_9_20231010T064245Z.tif
emi20231010t052236p04020-C,2023-10-10 05:22:36+00:00,39.668323531882834,60.204853074054114,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231010t052236p04020-C_l89_sr_LANDSAT_9_20231010T064245Z.tif
emi20231011t013158p01006-A,2023-10-11 01:31:58+00:00,44.63864984110759,124.014431743964,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231011t013158p01006-A_l89_sr_LANDSAT_9_20231011T022746Z.tif
emi20231016t210605p14026-C,2023-10-16 21:06:05+00:00,31.428933370718468,-104.7195484387765,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231016t210605p14026-C_l89_sr_LANDSAT_8_20231017T173339Z.tif
emi20231018t083730p06017-A,2023-10-18 08:37:30+00:00,40.048521771844406,61.04583003793783,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231018t083730p06017-A_l89_sr_LANDSAT_9_20231019T063615Z.tif
emi20231018t083730p06017-B,2023-10-18 08:37:30+00:00,40.00948454040184,60.94216965288615,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231018t083730p06017-B_l89_sr_LANDSAT_9_20231019T063615Z.tif
emi20231020t101151p07011-A,2023-10-20 10:11:51+00:00,32.51501251358596,36.11234547411459,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231020t101151p07011-A_l89_sr_LANDSAT_9_20231021T080446Z.tif
emi20231020t145654p10003-A,2023-10-20 14:56:54+00:00,14.801681877332186,-17.3121229749068,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231020t145654p10003-A_l89_sr_LANDSAT_9_20231021T112743Z.tif
emi20231021t092353p06007-A,2023-10-21 09:23:53+00:00,35.37102456151251,38.6140805165839,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231021t092353p06007-A_l89_sr_LANDSAT_8_20231022T075742Z.tif
emi20231021t092353p06007-B,2023-10-21 09:23:53+00:00,35.3661651314999,38.6186775391254,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231021t092353p06007-B_l89_sr_LANDSAT_8_20231022T075742Z.tif
emi20231022t083927p06016-A,2023-10-22 08:39:27+00:00,28.68429351159729,52.42478270358231,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231022t083927p06016-A_l89_sr_LANDSAT_8_20231023T070405Z.tif
emi20231022t101151p07011-A,2023-10-22 10:11:51+00:00,29.83833211768963,27.944004814988944,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231022t101151p07011-A_l89_sr_LANDSAT_8_20231023T084234Z.tif
emi20231022t175154p12005-A,2023-10-22 17:51:54+00:00,40.43579908070555,-104.5832192319946,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231022t175154p12005-A_l89_sr_LANDSAT_9_20231023T174343Z.tif
emi20231028t070104p05003-A,2023-10-28 07:01:04+00:00,33.79779877224097,35.91517267409219,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231028t070104p05003-A_l89_sr_LANDSAT_9_20231028T081030Z.tif
emi20231028t070116p05004-A,2023-10-28 07:01:16+00:00,33.32876691775469,36.44436093841006,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231028t070116p05004-A_l89_sr_LANDSAT_9_20231028T081054Z.tif
emi20231028t114616p08003-A,2023-10-28 11:46:16+00:00,14.8004607123151,-17.31171226422049,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231028t114616p08003-A_l89_sr_LANDSAT_8_20231029T112741Z.tif
emi20231126t131420p09034-A,2023-11-26 13:14:20+00:00,29.624493318431945,6.960806835310223,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231126t131420p09034-A_l89_sr_LANDSAT_9_20231127T100303Z.tif
emi20231127t201249p13015-C,2023-11-27 20:12:49+00:00,33.23573871786779,-100.871937574744,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231127t201249p13015-C_l89_sr_LANDSAT_9_20231128T172103Z.tif
emi20231129t091936p06030-A,2023-11-29 09:19:36+00:00,29.161604850846487,47.92082730822855,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231129t091936p06030-A_l89_sr_LANDSAT_9_20231130T071635Z.tif
emi20231129t092012p06033-A,2023-11-29 09:20:12+00:00,30.58627430876102,49.92011407766046,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231129t092012p06033-A_l89_sr_LANDSAT_9_20231130T071611Z.tif
emi20231129t092012p06033-B,2023-11-29 09:20:12+00:00,30.8204454009023,49.78691657007866,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231129t092012p06033-B_l89_sr_LANDSAT_9_20231130T071547Z.tif
emi20231129t092012p06033-C,2023-11-29 09:20:12+00:00,30.36134479488757,49.8812485255651,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231129t092012p06033-C_l89_sr_LANDSAT_9_20231130T071611Z.tif
emi20231129t092012p06033-D,2023-11-29 09:20:12+00:00,30.76275612626489,49.98397020999826,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_L89_L2SR_by_gee/emi20231129t092012p06033-D_l89_sr_LANDSAT_9_20231130T071547Z.tif
